Index,MC,Sensor,Type,Step,Parameter,SubCh,Partition,FieldName,Register,Field,Name
555,M0,ANA,DATA,1,HVTNROUT,B,4,adcout,ddrd_n0_dll_csr,M0_B_4_1_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
556,M0,ANA,DATA,1,ULVTPROUT,B,4,adcout,ddrd_n0_dll_csr,M0_B_4_1_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
557,M0,ANA,DATA,1,LVTPROUT,B,4,adcout,ddrd_n0_dll_csr,M0_B_4_1_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
558,M0,ANA,DATA,1,SVTPROUT,B,4,adcout,ddrd_n0_dll_csr,M0_B_4_1_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
559,M0,ANA,DATA,1,HVTPROUT,B,4,adcout,ddrd_n0_dll_csr,M0_B_4_1_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
560,M1,ANA,DATA,x,LVTNVT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
561,M1,ANA,DATA,0,ULVTNGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
562,M1,ANA,CC,x,LVTNVT,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
563,M1,ANA,CC,0,ULVTNGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
564,M1,ANA,CLK,x,LVTNVT,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
565,M1,ANA,CLK,0,ULVTNGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
566,M1,ANA,COMP,x,LVTNVT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
567,M1,ANA,COMP,0,ULVTNGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
568,M1,ANA,DATA,0,LVTNGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
569,M1,ANA,CC,0,LVTNGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
570,M1,ANA,CLK,0,LVTNGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
571,M1,ANA,COMP,0,LVTNGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
572,M1,ANA,DATA,0,SVTNGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
573,M1,ANA,CC,0,SVTNGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
574,M1,ANA,CLK,0,SVTNGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
575,M1,ANA,COMP,0,SVTNGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
576,M1,ANA,DATA,0,HVTNGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
577,M1,ANA,CC,0,HVTNGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
578,M1,ANA,CLK,0,HVTNGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
579,M1,ANA,COMP,0,HVTNGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
580,M1,ANA,DATA,0,ULVTPGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
581,M1,ANA,CC,0,ULVTPGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
582,M1,ANA,CLK,0,ULVTPGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
583,M1,ANA,COMP,0,ULVTPGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
584,M1,ANA,DATA,0,LVTPGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
585,M1,ANA,CC,0,LVTPGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
586,M1,ANA,CLK,0,LVTPGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
587,M1,ANA,COMP,0,LVTPGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
588,M1,ANA,DATA,0,SVTPGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
589,M1,ANA,CC,0,SVTPGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
590,M1,ANA,CLK,0,SVTPGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
591,M1,ANA,COMP,0,SVTPGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
592,M1,ANA,DATA,0,HVTPGM,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
593,M1,ANA,CC,0,HVTPGM,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
594,M1,ANA,CLK,0,HVTPGM,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
595,M1,ANA,COMP,0,HVTPGM,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
596,M1,ANA,DATA,0,ULVTNROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
597,M1,ANA,CC,0,ULVTNROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
598,M1,ANA,CLK,0,ULVTNROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
599,M1,ANA,COMP,0,ULVTNROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
600,M1,ANA,DATA,0,LVTNROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
601,M1,ANA,CC,0,LVTNROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
602,M1,ANA,CLK,0,LVTNROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
603,M1,ANA,COMP,0,LVTNROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
604,M1,ANA,DATA,0,SVTNROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
605,M1,ANA,CC,0,SVTNROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
606,M1,ANA,CLK,0,SVTNROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
607,M1,ANA,COMP,0,SVTNROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
608,M1,ANA,DATA,0,HVTNROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
609,M1,ANA,CC,0,HVTNROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
610,M1,ANA,CLK,0,HVTNROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
611,M1,ANA,COMP,0,HVTNROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
612,M1,ANA,DATA,0,ULVTPROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
613,M1,ANA,CC,0,ULVTPROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
614,M1,ANA,CLK,0,ULVTPROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
615,M1,ANA,COMP,0,ULVTPROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
616,M1,ANA,DATA,0,LVTPROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
617,M1,ANA,CC,0,LVTPROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
618,M1,ANA,CLK,0,LVTPROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
619,M1,ANA,COMP,0,LVTPROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
620,M1,ANA,DATA,0,SVTPROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
621,M1,ANA,CC,0,SVTPROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
622,M1,ANA,CLK,0,SVTPROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
623,M1,ANA,COMP,0,SVTPROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
624,M1,ANA,DATA,0,HVTPROUT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_0_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
625,M1,ANA,CC,0,HVTPROUT,A,x,adcout,ddrcc_dll_csr,M1_A_x_0_CC_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
626,M1,ANA,CLK,0,HVTPROUT,x,x,adcout,ddrclk_dll_csr,M1_x_x_0_CLK_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
627,M1,ANA,COMP,0,HVTPROUT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_0_COMP_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
628,M1,ANA,DATA,x,SVTNVT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
629,M1,ANA,CC,x,SVTNVT,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
630,M1,ANA,CLK,x,SVTNVT,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
631,M1,ANA,COMP,x,SVTNVT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
632,M1,ANA,DATA,x,LVTPVT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
633,M1,ANA,CC,x,LVTPVT,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
634,M1,ANA,CLK,x,LVTPVT,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
635,M1,ANA,COMP,x,LVTPVT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
636,M1,ANA,DATA,x,SVTPVT,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
637,M1,ANA,CC,x,SVTPVT,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
638,M1,ANA,CLK,x,SVTPVT,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
639,M1,ANA,COMP,x,SVTPVT,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
640,M1,ANA,DATA,x,NBIAS,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
641,M1,ANA,CC,x,NBIAS,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
642,M1,ANA,CLK,x,NBIAS,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
643,M1,ANA,COMP,x,NBIAS,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
644,M1,ANA,DATA,x,VCC_PBIAS,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
645,M1,ANA,CC,x,VCC_PBIAS,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
646,M1,ANA,CLK,x,VCC_PBIAS,x,x,adcout,ddrclk_dll_csr,M1_x_x_x_CLK_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
647,M1,ANA,COMP,x,VCC_PBIAS,x,x,adcout,ddrcomp_adc_csr,M1_x_x_x_COMP_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
648,M1,ANA,DATA,x,VCC,A,0,adcout,ddrd_n0_dll_csr,M1_A_0_x_DATA_VCC,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
649,M1,ANA,CC,x,VCC,A,x,adcout,ddrcc_dll_csr,M1_A_x_x_CC_VCC,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
